,vintage,age,gender,dependents,occupation,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn,last_transaction
3933,1234,39,Female,0.0,salaried,745.0,3,2006,3024.6,3236.5,3231.0,3384.89,0.63,0.63,212.53,11.53,3113.48,3243.64,0,2019-09-27
3934,2374,23,Male,0.0,student,1525.0,3,488,2909.91,2909.91,2946.98,2957.36,0.07,0.07,0.07,66.36,2909.91,2954.82,0,NaT
3937,2038,38,Female,0.0,self_employed,745.0,2,1904,1107.8,4257.8,3899.03,3728.33,493.43,493.43,3572.0,210.57,3572.08,4268.26,0,2019-12-18
3939,2419,38,Female,0.0,self_employed,179.0,2,641,2630.09,2630.09,2584.65,2517.7,0.41,2.52,0.41,0.41,2630.09,2610.76,0,2019-11-13
3940,2115,34,Female,0.0,salaried,1020.0,3,145,2456.92,2514.06,2073.38,976.34,0.51,616.46,29.09,7.31,2488.45,2206.25,0,2019-11-28
3941,1981,68,Female,0.0,retired,1096.0,2,587,2804.96,6139.99,5471.44,5287.26,371.49,371.49,3692.23,0.06,4544.85,6099.9,0,2019-12-05
3942,1076,64,Male,0.0,retired,325.0,2,1967,4527.84,4527.84,4527.84,4498.63,0.46,0.46,0.46,0.46,4527.84,4527.84,0,NaT
3943,1941,73,Female,0.0,retired,1096.0,3,1317,1608.86,1608.86,1608.86,1263.51,0.17,0.17,0.17,0.17,1608.86,1608.86,0,2019-09-13
3947,2124,34,Male,0.0,salaried,592.0,3,1731,4212.58,5212.58,3962.13,131.11,0.7,2857.84,1286.41,357.84,5020.46,4393.22,0,2019-11-15
3948,1930,53,Female,0.0,self_employed,1020.0,3,398,2254.96,2256.6,2217.0,1574.62,0.54,21.97,0.54,0.54,2256.37,2243.46,0,2019-11-21
3949,2210,54,Female,0.0,self_employed,1096.0,1,483,4243.86,8380.98,4848.3,2327.92,30.87,39334.74,8257.74,31309.74,4616.7,8083.18,0,2019-12-31
3950,2209,49,Female,0.0,self_employed,1076.0,2,64,2974.46,3687.07,3243.21,832.01,0.39,0.39,247.67,371.74,3246.95,4018.33,0,2019-10-25
3951,2313,87,Male,0.0,retired,604.0,3,2483,3332.83,3332.83,3294.73,1494.73,0.4,0.4,0.4,857.54,3332.83,3613.94,0,2019-10-18
3952,2202,33,Female,0.0,self_employed,1388.0,1,377,1243.5,1236.36,2392.5,2754.55,0.64,0.64,107.79,1822.2,1287.84,2946.04,0,2019-06-07
3953,2068,61,Male,3.0,self_employed,59.0,2,257,691.49,1762.92,1663.44,11848.72,0.64,0.64,1072.07,0.64,1467.35,1762.92,1,2019-09-10
3954,1864,51,Female,0.0,self_employed,213.0,2,765,6589.18,6612.41,7486.65,8087.59,0.39,0.39,0.39,0.39,6608.41,7810.57,0,NaT
3955,1839,37,Female,0.0,self_employed,146.0,2,261,6912.13,6912.13,6912.13,6867.66,0.27,0.27,7.41,0.27,6912.13,6912.13,0,NaT
3956,1320,73,Male,0.0,retired,921.0,3,1729,1386.78,1386.78,8197.97,10086.8,0.14,15516.3,0.14,24285.86,1386.78,13050.81,1,2019-11-10
3958,2120,28,Female,0.0,salaried,146.0,2,75,3102.71,3433.34,2070.76,950.42,0.3,5.29,330.93,1241.0,3297.09,2109.78,0,2019-11-15
3959,2327,38,Female,0.0,self_employed,1084.0,2,830,6857.52,4428.95,5493.87,5318.89,0.31,0.31,3286.03,500.31,7355.06,4541.86,0,2019-07-05
3960,2286,90,Male,0.0,self_employed,905.0,2,1310,7381.4,7381.4,7381.4,7334.64,0.19,0.19,0.19,0.19,7381.4,7381.4,0,NaT
3962,2374,32,Male,0.0,self_employed,1271.0,3,661,3226.68,3898.34,3875.47,4772.17,1.21,1.78,670.92,192.59,3505.39,3941.29,0,2019-12-08
3963,2232,29,Male,0.0,salaried,931.0,2,1233,2885.16,4285.98,4943.26,8286.63,0.03,0.03,2422.84,1107.62,3788.86,4891.0,0,2019-01-08
3964,2114,37,Male,0.0,self_employed,1110.0,3,2293,1079.92,937.15,1561.95,2029.7,857.2,0.06,0.06,0.06,1060.27,1259.77,1,2019-12-17
3965,1794,56,Female,0.0,self_employed,1111.0,2,1898,6795.23,6080.94,6474.07,6986.32,714.86,0.57,0.57,789.76,6253.36,6288.11,0,2019-12-25
3966,2212,70,Male,0.0,retired,1382.0,3,629,6049.16,6049.16,5360.98,2034.15,0.23,0.23,0.23,0.23,6049.16,6049.16,0,2019-10-18
3969,2399,48,Male,0.0,self_employed,1487.0,3,944,4907.49,5154.63,5140.43,5140.19,0.56,0.56,247.7,0.56,5112.02,5154.63,0,2019-06-18
3970,2256,90,Male,0.0,self_employed,409.0,2,120,5620.59,4806.46,5196.81,5553.7,601.53,601.53,0.46,1480.81,5319.23,4676.12,0,2019-12-14
3971,2124,54,Male,0.0,salaried,1525.0,2,84,3897.37,3897.37,3897.37,3876.49,0.6,0.6,0.6,0.6,3897.37,3897.37,0,NaT
3973,2377,59,Female,0.0,self_employed,146.0,2,509,2461.63,2033.06,2561.95,992.1,0.01,0.01,0.01,1029.01,2387.74,2719.92,0,2019-09-07
3974,1848,90,Male,0.0,self_employed,575.0,2,168,1082.79,1798.36,1757.23,1787.95,0.33,0.33,715.9,0.33,1674.98,1798.36,0,NaT
3975,2185,67,Female,0.0,self_employed,834.0,2,219,1488.3,2140.22,1748.99,3656.3,74.31,1360.03,731.92,1264.64,1537.58,2026.64,0,2019-12-03
3976,2034,33,Female,0.0,student,1644.0,2,210,5577.67,4434.82,4677.84,4407.62,1143.07,0.21,0.21,0.21,5163.88,4434.82,0,2019-12-14
3978,2189,68,Female,0.0,self_employed,1494.0,2,251,4928.84,4928.84,4875.95,6746.74,0.36,0.36,0.36,0.36,4928.84,4859.61,0,2019-09-07
3979,2391,39,Male,0.0,self_employed,909.0,2,1398,6761.82,7278.59,7372.81,7864.48,0.17,0.17,516.94,371.6,6976.47,7414.99,0,NaT
3982,2190,37,Male,2.0,salaried,357.0,2,504,2692.58,2969.66,3190.42,4134.94,325.66,497.53,545.81,741.72,2863.59,3094.49,0,2019-12-31
3983,2028,71,Male,0.0,retired,834.0,2,1088,2868.23,3225.82,3335.02,4488.24,57.61,71.9,415.2,72.46,3092.04,3263.75,0,2019-12-12
3984,2206,46,Male,0.0,self_employed,649.0,1,289,2170.13,2170.13,2170.13,2161.5,0.5,0.5,0.5,0.5,2170.13,2170.13,0,NaT
3985,1754,82,Female,0.0,retired,1034.0,2,1272,2468.61,2754.32,2354.68,1951.84,0.11,647.94,285.83,0.11,2537.58,2419.96,0,2019-11-18
3986,1980,58,Male,2.0,self_employed,905.0,2,1388,928.22,1076.8,2091.92,1913.27,0.41,1143.27,0.41,3657.56,1067.14,989.6,0,2019-11-07
3987,1359,32,Female,0.0,self_employed,593.0,2,1348,3593.62,3593.62,3590.3,5117.96,0.4,0.4,0.4,0.4,3593.62,3593.62,0,2019-10-24
3988,1829,41,Male,0.0,self_employed,1181.0,3,2851,1590.06,1582.07,1580.13,1636.35,0.16,0.16,0.16,0.16,1586.77,1579.54,0,2019-07-12
3990,1497,90,Male,0.0,self_employed,15.0,2,300,3399.68,3399.68,3399.68,4338.91,0.44,0.44,0.44,0.44,3399.68,3399.68,0,2019-09-03
3991,2373,24,Female,0.0,self_employed,1096.0,3,679,896.04,896.06,1622.52,3316.59,0.49,0.49,0.49,0.49,896.06,896.06,0,2019-06-26
3996,2285,81,Male,0.0,salaried,1111.0,1,88,1959.52,2089.79,4767.0,7552.92,925.62,50.85,1045.79,5485.5,1977.69,5074.3,0,2019-12-22
3997,1806,62,Female,0.0,self_employed,15.0,1,48,1815.39,2086.82,1968.35,2547.07,321.84,721.84,537.99,714.7,1965.33,1968.38,0,2019-12-08
3998,2334,38,Female,0.0,self_employed,391.0,3,980,6107.4,6104.81,6353.01,6663.98,0.11,0.11,0.11,412.77,6107.13,6354.66,0,2019-06-30
3999,2155,84,Male,0.0,self_employed,1020.0,1,2,2036.82,2036.82,2036.82,2025.09,0.31,0.31,0.31,0.31,2036.82,2036.82,0,NaT
4000,1736,90,Male,0.0,self_employed,1494.0,1,67,1683.54,1683.54,1683.54,1672.87,0.6,0.6,0.6,0.6,1683.54,1683.54,1,NaT
4001,2224,34,Female,0.0,self_employed,1096.0,3,1985,3749.9,3749.9,3749.9,3736.86,0.36,0.36,0.36,0.36,3749.9,3749.9,0,2019-08-14
4003,2306,47,Female,0.0,self_employed,15.0,3,956,323.25,83.25,1493.65,878.52,668.66,1342.94,428.66,0.09,617.04,1551.67,0,2019-12-04
4004,2350,54,Male,2.0,self_employed,334.0,2,24,1228.61,979.32,1772.26,2462.28,0.67,900.67,429.24,1929.24,1322.59,2036.37,0,2019-11-16
4005,1901,51,Female,0.0,self_employed,15.0,2,1288,4808.7,6314.41,5959.19,17882.38,0.67,0.67,1796.39,0.67,5074.07,6314.41,0,2019-08-22
4007,2206,49,Male,5.0,self_employed,1469.0,3,859,2237.1,2237.1,2820.82,5213.68,0.1,0.1,0.1,1428.67,2237.1,2559.68,0,NaT
4008,2256,44,Male,0.0,salaried,409.0,2,392,4134.05,4205.48,4283.45,4429.85,0.03,0.03,71.46,31.46,4195.62,4230.73,0,2019-07-23
4009,1501,89,Male,0.0,retired,363.0,2,269,74.6,8646.03,5486.9,6419.56,0.7,783.57,8572.13,43.56,961.3,7990.81,1,2019-11-28
4011,2010,72,Female,0.0,self_employed,1020.0,2,356,1497.67,1476.15,2026.0,4776.18,9.22,15.57,0.2,0.2,1478.62,1481.17,0,2019-12-31
4012,2317,79,Male,0.0,retired,1232.0,3,539,1896.58,2388.47,2405.4,2373.29,720.73,6.46,1428.96,143.24,2358.2,2483.88,0,2019-12-25
4013,2350,31,Male,0.0,salaried,409.0,3,598,2638.08,2731.4,2711.46,3498.19,0.1,0.1,93.41,46.67,2650.95,2734.4,0,2019-10-12
4015,1801,40,Female,0.0,self_employed,11.0,2,1461,3609.19,2966.33,3121.5,2482.7,642.89,0.03,0.03,0.03,3431.85,2966.33,0,2019-12-11
4016,2401,48,Female,0.0,self_employed,996.0,2,2460,942.63,3892.63,3523.71,2786.0,0.09,196.9,2857.23,0.09,2862.58,3845.87,1,2019-11-20
4017,1754,51,Male,0.0,salaried,1020.0,2,13,1875.08,4579.95,4347.07,7139.93,0.1,0.1,142.96,0.1,3168.3,4697.31,1,NaT
4018,1596,52,Male,0.0,self_employed,698.0,2,231,6939.62,6939.62,6939.62,6894.87,0.1,0.1,0.1,0.1,6939.62,6939.62,0,2019-08-27
4019,1407,42,Male,0.0,self_employed,1020.0,3,212,3643.08,3643.08,3643.08,3621.57,0.2,0.2,0.2,0.2,3643.08,3643.08,0,2019-04-09
4020,1942,55,Male,0.0,self_employed,623.0,3,1627,3202.73,7193.82,7064.95,1702.59,0.3,6367.67,12954.43,5123.61,7748.17,5611.53,1,2019-11-20
4024,1888,68,Male,0.0,retired,656.0,2,340,2556.71,2842.42,2691.4,2682.26,0.04,170.29,285.76,0.04,2674.94,2727.1,0,2019-11-23
4026,2002,53,Male,0.0,self_employed,905.0,2,34,3255.62,3251.93,3249.7,3218.93,0.56,0.56,0.56,0.56,3255.24,3249.9,0,NaT
4027,1672,35,Female,0.0,self_employed,649.0,3,3874,2641.22,4187.36,3977.88,5321.81,0.17,2000.17,1428.74,0.17,3461.22,3618.05,0,2019-11-12
4028,1957,54,Female,1.0,self_employed,1020.0,2,79,7638.83,5995.97,4862.64,11839.95,1643.44,1643.44,0.59,0.59,6675.77,4724.08,0,2019-12-20
4029,1404,58,Female,0.0,self_employed,409.0,2,1261,4516.31,4516.31,4752.78,3634.18,0.16,0.16,0.16,0.16,4516.31,4516.31,0,2019-10-18
4030,2045,23,Male,0.0,self_employed,596.0,2,659,2186.26,1102.15,2032.44,1209.79,1317.22,58.76,233.11,6813.95,1462.84,3099.37,0,2019-12-31
4031,2047,40,Female,0.0,salaried,1111.0,2,728,2174.85,2246.28,2117.95,2916.78,0.21,9.19,71.64,0.21,2177.31,2085.94,0,2019-11-21
4032,2019,77,Male,0.0,retired,1096.0,3,557,3400.15,3797.03,3822.59,3565.72,61.22,7630.74,458.1,7368.64,3503.5,4095.62,0,2019-12-07
4033,2302,45,Female,0.0,salaried,491.0,2,707,5821.95,4899.61,4618.72,2248.45,1031.69,144.11,24.37,367.03,5476.13,5146.92,0,2019-12-20
4034,2414,53,Male,2.0,self_employed,382.0,2,785,1361.36,1073.04,1432.49,4121.46,0.43,2668.71,0.43,1971.86,1274.56,1097.03,0,2019-11-28
4036,2253,48,Male,2.0,self_employed,623.0,2,21,4819.78,6620.29,5497.67,6939.32,0.49,0.49,358.14,1107.39,2958.81,6680.89,1,2019-12-30
4037,2229,40,Female,0.0,self_employed,372.0,2,3723,3794.88,3794.88,3466.36,2221.96,0.44,0.44,0.44,0.44,3798.68,3803.13,0,2019-10-22
4038,2226,17,Male,0.0,student,1111.0,1,2649,3831.93,3831.93,3693.68,3355.88,0.63,286.34,0.63,0.63,3831.93,3702.89,0,2019-11-16
4039,1960,7,Female,0.0,student,1020.0,2,501,2944.23,10087.09,8445.05,8732.69,0.03,0.03,0.03,0.03,5160.98,10087.09,1,2019-09-21
4040,1915,43,Male,0.0,self_employed,1020.0,2,19,1204.22,2231.57,2604.64,890.38,0.29,0.29,3631.38,1417.59,1180.3,2529.71,0,2019-09-27
4042,1975,47,Male,0.0,salaried,1232.0,3,3981,5696.48,5710.82,7838.37,10723.28,0.59,0.59,0.64,3572.01,5704.91,7078.24,0,2019-06-22
4043,2219,90,Male,0.0,retired,409.0,1,1374,1729.85,1729.85,1729.85,1852.56,0.64,0.64,0.64,0.64,1729.85,1729.85,0,NaT
4044,1907,28,Female,0.0,student,1436.0,3,1125,2218.07,2218.07,1952.64,1694.1,0.03,514.31,0.03,0.03,2218.07,1936.05,0,2019-11-19
4045,1945,49,Female,0.0,self_employed,996.0,3,3,1813.04,1638.85,1453.51,2525.44,317.0,1121.11,3.96,718.24,1633.39,1312.92,0,2019-12-29
4046,1803,29,Female,0.0,salaried,146.0,2,1300,554.63,1994.69,1598.22,924.55,0.64,0.64,1440.7,0.64,805.29,1994.69,1,2019-09-30
4049,2179,55,Male,2.0,salaried,1525.0,2,175,1661.11,1278.39,1662.37,2557.04,714.64,0.36,329.36,230.35,1712.76,1507.64,0,2019-12-03
4052,2227,12,Male,0.0,student,318.0,2,213,2246.57,1383.39,1544.96,1328.99,934.73,0.11,0.11,0.11,1782.86,1401.82,0,2019-12-18
4059,1902,17,Male,0.0,student,499.0,2,1423,1754.83,1754.83,1754.83,1744.18,0.46,0.46,0.46,0.46,1754.83,1754.83,0,NaT
4060,1509,60,Male,0.0,self_employed,396.0,2,1825,2928.72,5777.01,5350.71,4719.47,0.53,0.53,2857.67,0.53,4500.76,5777.01,0,2019-08-04
4061,2393,56,Male,0.0,salaried,243.0,2,122,1737.41,5308.84,3015.02,6141.06,0.46,0.46,3571.89,3571.89,1860.57,2589.95,1,2019-08-01
4062,2172,61,Male,2.0,salaried,753.0,3,2403,3388.94,1045.19,2348.97,2001.89,0.1,0.1,446.8,8018.23,3400.5,1614.64,0,2019-09-10
4064,2014,39,Female,0.0,salaried,1232.0,3,29,2183.78,2040.92,2038.67,1630.2,0.6,0.6,0.6,0.6,2183.78,2037.9,0,2019-08-01
4067,1353,28,Female,0.0,student,575.0,1,440,3543.37,3543.37,3543.37,3523.53,0.56,0.56,0.56,0.56,3543.37,3543.37,0,2019-04-28
4069,2048,57,Female,0.0,self_employed,1020.0,2,47,1979.15,1979.15,1947.53,1769.12,0.66,0.66,0.66,0.66,1979.15,1979.15,0,2019-10-17
4070,902,51,Male,0.0,self_employed,1461.0,2,822,2069.38,2067.19,2067.26,3251.07,0.7,0.7,0.7,0.7,2068.85,2067.19,0,2019-09-18
4072,1445,43,Female,0.0,salaried,904.0,2,2279,127.23,5555.8,4523.66,5146.38,0.5,378.27,5429.07,0.5,2935.11,5457.85,1,2019-11-26
4073,2236,72,Female,0.0,self_employed,1589.0,3,33,3316.85,3316.85,4193.96,6446.48,0.33,0.33,0.33,571.76,3316.85,3372.15,0,2019-05-30
4074,1941,29,Female,0.0,self_employed,1636.0,2,2096,5052.48,5014.56,5029.27,6704.54,0.01,0.01,2147.81,0.01,4607.07,5014.56,0,2019-05-16
4075,2338,2,Male,0.0,student,1020.0,3,60,2641.23,1612.66,2135.88,1508.2,1600.51,1871.94,0.51,0.51,2134.83,1674.94,0,2019-12-18
4076,1861,41,Female,0.0,self_employed,526.0,2,421,1437.41,1437.41,1437.41,1428.29,0.26,0.26,0.26,0.26,1437.41,1437.41,0,NaT
4079,2086,35,Female,0.0,self_employed,1589.0,2,429,4566.18,4637.61,4595.58,2009.28,0.56,0.56,71.99,0.56,4605.59,4690.61,1,2019-10-05
4080,2414,57,Male,2.0,self_employed,1020.0,2,143,1687.27,1687.27,1687.27,2027.6,0.39,0.39,0.39,0.39,1687.27,1687.27,0,2019-07-23
4081,2262,34,Male,0.0,salaried,705.0,3,525,2317.78,2653.79,2395.56,2588.32,0.3,395.87,617.11,23.93,2357.93,2528.65,0,2019-11-13
4082,1771,31,Male,0.0,salaried,1232.0,2,149,3225.72,4284.45,3286.87,5175.68,0.46,0.46,127.55,800.06,3497.73,3715.6,0,2019-10-06
4083,2265,32,Male,0.0,salaried,762.0,3,1434,3316.26,3597.89,3728.5,3923.79,43.54,0.69,500.69,329.26,3377.63,3844.83,0,2019-12-26
4084,1701,31,Male,0.0,salaried,1020.0,2,1259,6399.17,6484.88,6457.29,6505.58,0.47,0.47,86.19,0.47,6402.12,6484.88,0,NaT
4085,2007,38,Female,0.0,salaried,1613.0,3,568,153.62,153.62,1629.53,1681.82,0.53,0.53,0.53,2500.53,153.62,1340.25,1,2019-10-02
4087,1894,28,Male,0.0,self_employed,531.0,3,1668,4705.78,1664.4,3628.03,4084.65,1430.05,0.64,1072.03,215.99,4155.45,1755.9,0,2019-12-22
4088,1736,27,Male,0.0,self_employed,1415.0,3,548,3058.77,3058.77,3044.79,2574.8,0.04,0.04,0.04,0.04,3058.77,3057.84,0,2019-10-06
4089,2042,40,Female,0.0,self_employed,1096.0,3,319,1739.99,3970.49,3928.41,3026.65,0.16,0.16,3571.59,1536.51,2511.2,4704.83,0,2019-09-22
4090,2055,49,Female,0.0,salaried,496.0,2,1895,741.89,2135.5,2021.89,1606.38,49.83,49.87,1429.16,214.87,1595.66,2213.43,0,2019-12-25
4092,2339,47,Female,0.0,salaried,1020.0,3,376,2341.94,2233.93,2223.37,1917.99,0.43,0.43,0.43,0.43,2202.26,2233.93,0,2019-07-17
4093,1875,34,Male,0.0,salaried,485.0,2,1543,2375.95,2301.43,2436.44,2414.46,214.69,214.69,213.36,358.14,2397.01,2461.79,0,2019-12-05
4094,1513,26,Female,0.0,student,1436.0,3,1125,2528.88,2528.88,2459.92,2516.34,286.16,0.44,286.16,0.44,2321.99,2528.88,0,2019-12-31
4096,2130,42,Female,0.0,self_employed,1611.0,3,448,2969.42,2969.42,3503.58,3753.47,0.61,610.61,0.61,1429.19,2969.42,3753.33,0,2019-11-09
4098,2051,26,Male,0.0,student,531.0,3,4392,4619.71,6580.01,5207.92,3589.9,760.56,760.57,2720.86,0.49,4636.29,5893.48,0,2019-12-31
4099,2060,38,Male,0.0,self_employed,665.0,3,2374,7654.7,3303.63,5199.45,2378.22,17.03,0.69,5119.87,5959.26,8196.41,3449.14,0,2019-12-18
4101,1854,25,Male,0.0,self_employed,409.0,3,558,4815.46,4756.94,4333.76,3067.61,191.84,1000.06,133.33,133.33,4827.23,4548.33,0,2019-12-03
4103,1673,26,Female,0.0,salaried,1020.0,1,240,2720.19,3440.43,3290.19,3443.11,0.1,0.1,0.1,0.1,2993.38,3438.38,0,NaT
4104,2362,38,Male,0.0,salaried,575.0,3,3214,3633.18,4691.2,4261.04,1574.82,821.57,114.96,2104.43,831.06,3673.12,4923.75,0,2019-12-13
4105,1967,39,Male,2.0,self_employed,221.0,3,68,1132.87,2340.95,2173.17,2558.35,357.49,357.49,1537.0,348.61,1665.33,2450.37,1,2019-12-04
4107,2077,19,Male,0.0,student,1387.0,3,1256,2097.79,2097.79,2097.79,2085.47,0.24,0.24,0.24,0.24,2097.79,2097.79,0,NaT
4111,2177,67,Female,0.0,self_employed,623.0,3,642,5763.58,1477.87,2069.42,1471.06,0.67,0.67,0.67,0.67,3251.27,1478.32,0,NaT
4112,2290,42,Female,0.0,self_employed,968.0,2,268,1588.28,1592.54,1591.46,675.76,0.36,0.36,0.36,0.36,1589.31,1592.54,0,2019-09-27
4114,2047,60,Male,2.0,self_employed,834.0,2,1924,1077.3,1105.87,4402.82,4184.49,0.57,21173.01,0.57,26423.5,1081.24,5687.44,0,2019-11-08
4116,2317,37,Male,0.0,salaried,409.0,1,144,3323.91,3496.06,3465.44,3605.51,0.7,0.7,286.41,0.7,3367.36,3499.84,0,2019-07-16
4118,2340,32,Male,0.0,self_employed,1096.0,2,457,2161.81,1561.81,3648.52,9045.56,743.51,464.94,286.37,5026.09,1934.22,1598.93,1,2019-12-24
4119,2033,41,Female,0.0,salaried,575.0,3,1717,3533.62,3595.05,3535.09,1863.33,0.19,0.19,61.61,0.19,3544.21,3595.05,0,2019-10-16
4121,2367,65,Female,0.0,self_employed,1020.0,2,47,1130.39,3328.09,2846.61,3306.65,1428.93,0.36,3626.63,0.36,1883.64,3328.09,0,2019-12-07
4122,2323,40,Female,0.0,self_employed,621.0,3,219,2287.13,2293.27,2231.62,1632.53,0.37,0.37,6.51,0.37,2287.98,2293.27,0,2019-07-06
4130,1814,63,Male,0.0,self_employed,1257.0,2,1384,2256.94,2256.94,2256.94,2241.39,0.64,0.64,0.64,0.64,2256.94,2256.94,0,NaT
4131,2211,55,Female,0.0,self_employed,1181.0,3,186,1518.03,1518.03,1883.73,1556.69,0.66,0.66,0.66,8028.31,1518.03,3393.08,0,2019-09-12
4134,2358,51,Female,0.0,self_employed,334.0,3,2082,1622.55,1508.26,1497.89,1234.73,0.44,0.44,0.44,36.16,1583.14,1502.59,0,2019-02-03
4135,2246,32,Male,0.0,student,1294.0,3,150,226.32,1654.89,1457.84,1640.13,0.34,0.34,0.34,0.34,1063.75,1654.89,0,2019-05-09
4137,2172,42,Male,2.0,self_employed,656.0,2,46,5756.42,5950.42,5926.45,4658.63,1286.4,0.69,180.4,358.81,5775.71,6259.11,0,2019-12-31
4138,2033,29,Male,0.0,salaried,623.0,3,1996,355.4,1231.97,1563.41,1325.15,972.21,1058.83,2025.87,2982.38,1123.71,1649.25,0,2019-12-28
4139,1715,75,Female,0.0,retired,834.0,3,1929,5108.88,5143.16,4991.08,4679.3,0.11,324.04,34.4,0.11,5119.52,5002.1,0,2019-11-17
4140,1814,25,Male,0.0,self_employed,891.0,3,360,1814.84,2185.72,1570.13,1152.45,0.09,0.09,1551.51,2440.09,2018.72,1681.39,0,2019-05-14
4142,2316,27,Female,0.0,salaried,664.0,2,1954,4795.05,4755.17,4780.55,6226.7,40.53,0.64,0.64,40.53,4779.92,4756.45,0,2019-12-14
4143,2360,34,Female,0.0,self_employed,61.0,2,115,469.28,1893.31,1713.42,3121.49,0.59,0.59,0.59,0.59,1353.63,1893.31,1,NaT
4144,2384,29,Male,1.0,self_employed,1525.0,2,662,5629.49,5629.49,5629.49,5786.13,0.01,0.01,0.01,0.01,5629.49,5629.49,0,2019-05-02
4146,2343,68,Male,0.0,retired,1111.0,3,590,761.92,1018.92,2359.08,1107.78,0.57,0.57,471.86,161.43,879.15,938.91,1,2019-09-26
4148,2143,48,Male,0.0,self_employed,1467.0,2,3880,1968.0,2111.21,1946.96,2137.31,143.44,1429.44,289.04,1020.03,2157.04,1986.41,0,2019-12-07
4150,2290,34,Male,0.0,self_employed,848.0,3,2001,2261.45,5304.28,6154.29,4879.38,1286.63,8441.34,4329.46,7667.95,4611.86,7107.74,0,2019-12-31
4151,1909,68,Male,2.0,salaried,1096.0,2,92,2682.48,2682.48,2704.8,3391.58,0.61,0.61,0.61,67.6,2682.48,2682.48,0,2019-03-30
4152,1674,61,Male,0.0,self_employed,1020.0,3,544,2602.47,2569.1,1949.07,768.67,171.64,0.21,458.38,1009.3,2638.8,2227.94,1,2019-12-28
4153,2258,73,Male,0.0,retired,1020.0,2,79,2878.12,3267.69,3601.7,3782.56,0.19,0.19,392.04,923.76,3029.17,3778.44,0,2019-11-01
4154,2365,5,Female,0.0,student,496.0,3,2661,2177.94,1877.94,1869.76,1807.95,286.33,0.61,0.61,0.61,1904.54,1856.45,0,2019-12-28
4155,2171,54,Female,0.0,self_employed,1076.0,3,64,1463.74,1464.55,1464.41,1457.54,0.41,0.41,0.41,0.41,1464.13,1464.55,1,2019-05-08
4156,1753,32,Male,0.0,self_employed,1232.0,2,359,2047.8,1956.04,2014.94,3614.14,3.1,0.24,347.66,129.72,2026.95,1975.08,1,2019-12-19
4158,2360,44,Male,0.0,salaried,491.0,3,396,1844.29,1844.29,1846.6,2101.93,0.51,0.51,0.51,0.51,1844.29,1844.29,0,2019-01-03
4159,2043,72,Male,0.0,salaried,965.0,3,37,1356.93,1356.93,1521.77,1690.69,0.3,0.3,0.3,0.3,1356.93,1569.99,0,NaT
4162,2370,50,Female,0.0,self_employed,1096.0,3,1127,2141.98,2427.69,2255.78,1589.97,0.59,429.16,572.01,286.3,2398.14,2436.91,0,2019-11-12
4164,2195,47,Male,0.0,self_employed,601.0,2,2998,8375.93,8116.64,7913.16,69318.99,464.79,451.36,205.5,243.83,8197.8,7876.67,0,2019-12-20
4165,1712,90,Female,0.0,self_employed,1020.0,2,541,1496.85,2669.1,1674.16,3125.74,0.6,16817.15,1172.03,15582.65,1581.89,1851.72,1,2019-11-22
4168,2250,41,Female,0.0,self_employed,1020.0,1,182,2134.92,1849.21,1752.76,5402.86,285.83,358.09,0.11,0.11,1987.14,1779.92,0,2019-12-17
4169,2248,46,Male,0.0,self_employed,196.0,3,1107,1933.71,1976.57,2059.74,2110.71,0.47,0.47,0.47,0.47,1953.91,2002.21,0,2019-10-03
4170,2310,46,Female,0.0,self_employed,1020.0,3,1922,2448.26,2448.26,2429.0,1246.34,0.56,0.56,0.56,0.56,2448.26,2448.26,0,2019-10-03
4172,2136,90,Male,0.0,self_employed,1180.0,3,600,2895.52,2895.52,2487.86,1581.73,0.66,710.37,0.66,0.66,2895.52,2392.07,0,2019-11-30
4175,2363,29,Female,0.0,self_employed,1589.0,2,416,7496.88,7630.02,7345.1,7127.61,0.42,2368.29,171.64,1489.73,7557.9,7668.77,0,2019-12-20
4176,2210,35,Female,1.0,self_employed,1216.0,2,1278,1613.23,3686.57,2481.25,2921.92,0.17,0.17,2301.86,299.37,1883.88,2668.73,1,NaT
4177,2137,43,Male,0.0,salaried,15.0,2,2441,2094.86,958.87,1480.48,1411.6,22.81,0.1,0.1,0.1,1600.38,1482.19,0,2019-12-28
4179,2124,75,Male,0.0,retired,409.0,1,1442,8401.77,7886.44,8458.24,11089.49,1080.64,1300.9,500.48,43.37,7906.43,7117.27,0,2019-12-24
4180,1200,42,Male,3.0,self_employed,1219.0,3,274,2085.01,2441.6,2586.54,2655.89,0.03,322.78,293.23,578.94,2210.43,2495.87,0,2019-11-16
4181,429,63,Male,0.0,self_employed,1096.0,3,1557,2353.59,2353.59,2347.36,2032.18,0.51,0.51,0.51,0.51,2353.59,2353.59,0,2019-10-01
4183,1870,67,Male,2.0,salaried,1020.0,1,2,2076.01,2181.91,2188.64,2279.24,0.14,0.14,106.04,44.2,2099.0,2191.86,0,2019-07-10
